POL_ID;INS_AGE;INS_GENDER;POL_EFF_DT;POL_TRMNT_DT;CAR_USE;CAR_TYPE;INS_AREA;CLM_FREQ; TOTAL_CLM_AMNT 
TDF0000053622;23;F;31/12/00;00/01/00;Commercial;Pickup;Urban;0; 0 
SDF0000053623;40;M;28/03/00;00/01/00;Private;Minivan;Urban;1; 526.000 
GDF0000053624;29;F;11/06/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000053625;60;F;07/11/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000053626;63;F;09/12/00;00/01/00;Commercial;Minivan;Urban;0; 0 
GDF0000053627;48;M;09/06/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000053628;40;M;26/03/00;00/01/00;Private;Pickup;Urban;2; 208.000 
GDF0000053629;18;F;04/10/00;00/01/00;Private;Minivan;Rural;0; 0 
ADF0000053630;62;F;13/04/00;00/01/00;Commercial;Truck;Urban;0; 0 
TDF0000053631;64;F;05/10/00;00/01/00;Private;Sports Car;Urban;0; 0 
SDF0000053632;70;M;11/12/00;00/01/00;Private;SUV;Urban;2; 447.000 
GDF0000053633;71;F;10/08/00;00/01/00;Private;SUV;Urban;0; 0 
SDF0000053634;55;F;18/06/00;00/01/00;Commercial;Truck;Urban;0; 0 
SDF0000053635;28;F;08/05/00;00/01/00;Private;Sports Car;Urban;4; 102.000 
KDF0000053636;66;F;01/03/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000053637;25;F;17/04/00;00/01/00;Private;Pickup;Urban;2; 304.000 
SDF0000053638;70;F;04/07/00;00/01/00;Commercial;Truck;Rural;0; 0 
SDF0000053639;30;F;25/12/00;00/01/00;Private;SUV;Urban;1; 116.000 
ADF0000053640;53;F;21/03/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000053641;66;F;12/08/00;00/01/00;Commercial;Pickup;Rural;0; 0 
KDF0000053642;55;F;26/11/00;00/01/00;Commercial;Minivan;Urban;1; 464.000 
ADF0000053643;29;F;15/06/00;00/01/00;Commercial;Van;Urban;0; 0 
TDF0000053644;69;M;28/11/00;00/01/00;Commercial;Minivan;Rural;0; 0 
ADF0000053645;74;M;10/10/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000053646;30;F;17/01/00;00/01/00;Private;SUV;Urban;1; 606.000 
KDF0000053647;38;F;12/08/00;00/01/00;Commercial;Minivan;Urban;1; 603.000 
KDF0000053648;65;F;02/11/00;00/01/00;Commercial;Van;Urban;0; 0 
KDF0000053649;40;F;12/05/00;00/01/00;Private;Pickup;Urban;0; 0 
ADF0000053650;33;F;22/02/00;00/01/00;Private;SUV;Urban;0; 0 
TDF0000053651;66;M;30/09/00;00/01/00;Commercial;Pickup;Urban;4; 512.000 
SDF0000053652;40;F;12/08/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000053653;67;F;25/06/00;00/01/00;Commercial;Truck;Urban;2; 312.000 
GDF0000053654;69;F;05/08/00;00/01/00;Commercial;Truck;Urban;2; 182.000 
KDF0000053655;49;F;16/07/00;00/01/00;Commercial;SUV;Urban;0; 0 
ADF0000053656;33;F;15/07/00;00/01/00;Commercial;Truck;Urban;0; 0 
SDF0000053657;30;F;07/05/00;00/01/00;Private;Pickup;Urban;0; 0 
ADF0000053658;37;F;08/12/00;00/01/00;Private;SUV;Urban;3; 606.000 
SDF0000053659;72;M;27/06/00;00/01/00;Private;SUV;Urban;1; 358.000 
SDF0000053660;72;F;09/05/00;00/01/00;Commercial;Truck;Urban;0; 0 
ADF0000053661;18;F;13/07/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000053662;27;M;01/05/00;00/01/00;Private;Sports Car;Urban;0; 0 
GDF0000053663;47;M;24/08/00;00/01/00;Private;SUV;Urban;0; 0 
SDF0000053664;57;M;29/12/00;00/01/00;Commercial;Van;Urban;1; 287.000 
ADF0000053665;25;M;18/06/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000053666;52;F;22/08/00;00/01/00;Commercial;Pickup;Urban;3; 709.000 
ADF0000053667;64;F;07/01/00;00/01/00;Private;Sports Car;Urban;1; 330.000 
ADF0000053668;26;F;14/03/00;00/01/00;Private;SUV;Urban;0; 0 
GDF0000053669;46;M;07/02/00;00/01/00;Private;SUV;Rural;1; 239.000 
GDF0000053670;27;M;24/06/00;00/01/00;Commercial;Truck;Urban;0; 0 
TDF0000053671;75;M;08/08/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000053672;43;M;05/10/00;00/01/00;Private;Van;Urban;1; 661.000 
KDF0000053673;52;M;13/03/00;00/01/00;Commercial;Van;Urban;3; 634.000 
SDF0000053674;51;F;09/11/00;00/01/00;Private;Sports Car;Rural;2; 188.000 
GDF0000053675;22;F;22/06/00;00/01/00;Commercial;Sports Car;Urban;1; 659.000 
ADF0000053676;74;M;15/09/00;00/01/00;Private;Minivan;Urban;3; 89.000 
KDF0000053677;68;M;19/09/00;00/01/00;Private;Sports Car;Rural;0; 0 
SDF0000053678;54;M;12/05/00;00/01/00;Private;SUV;Urban;0; 0 
KDF0000053679;41;F;18/06/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000053680;47;M;13/02/00;00/01/00;Commercial;Van;Urban;0; 0 
GDF0000053681;49;M;28/03/00;00/01/00;Private;Van;Urban;3; 709.000 
TDF0000053682;23;M;31/01/00;00/01/00;Private;Sports Car;Urban;0; 0 
ADF0000053683;19;M;21/07/00;00/01/00;Commercial;Pickup;Rural;0; 0 
KDF0000053684;41;M;11/09/00;00/01/00;Commercial;Pickup;Urban;4; 662.000 
TDF0000053685;23;M;24/10/00;00/01/00;Private;SUV;Rural;0; 0 
KDF0000053686;41;M;27/05/00;00/01/00;Commercial;Van;Urban;2; 400.000 
ADF0000053687;35;F;23/08/00;00/01/00;Private;Sports Car;Urban;0; 0 
TDF0000053688;77;F;04/05/00;00/01/00;Commercial;Pickup;Urban;0; 0 
KDF0000053689;30;F;28/09/00;00/01/00;Commercial;Pickup;Urban;2; 516.000 
ADF0000053690;40;M;27/04/00;00/01/00;Private;Pickup;Urban;0; 0 
GDF0000053691;34;M;04/01/00;00/01/00;Commercial;Minivan;Urban;0; 0 
GDF0000053692;56;M;19/01/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000053693;29;M;07/12/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000053694;75;M;09/07/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000053695;53;M;07/04/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000053696;22;M;04/12/00;00/01/00;Private;Van;Urban;3; 124.000 
TDF0000053697;28;M;03/07/00;00/01/00;Commercial;Van;Urban;1; 617.000 
KDF0000053698;53;M;07/11/00;00/01/00;Private;Minivan;Urban;2; 217.000 
SDF0000053699;43;M;06/04/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000053700;78;F;29/01/00;00/01/00;Private;Minivan;Urban;2; 365.000 
ADF0000053701;62;M;21/07/00;00/01/00;Private;Sports Car;Urban;1; 468.000 
ADF0000053702;28;M;10/06/00;00/01/00;Private;SUV;Urban;0; 0 
SDF0000053703;54;M;15/02/00;00/01/00;Private;Van;Urban;0; 0 
SDF0000053704;72;M;14/12/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000053705;76;M;31/08/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000053706;56;M;26/02/00;00/01/00;Private;Sports Car;Urban;4; 210.000 
SDF0000053707;62;M;07/03/00;00/01/00;Commercial;SUV;Urban;3; 545.000 
ADF0000053708;40;M;25/03/00;00/01/00;Private;Van;Urban;0; 0 
SDF0000053709;44;F;01/10/00;00/01/00;Private;Minivan;Urban;4; 595.000 
KDF0000053710;44;M;27/05/00;00/01/00;Private;Minivan;Rural;0; 0 
ADF0000053711;40;F;22/07/00;00/01/00;Private;SUV;Rural;0; 0 
TDF0000053712;54;M;21/08/00;00/01/00;Commercial;Pickup;Rural;0; 0 
TDF0000053713;59;M;27/06/00;00/01/00;Private;Sports Car;Rural;0; 0 
KDF0000053714;25;M;07/07/00;00/01/00;Commercial;Van;Urban;1; 719.000 
TDF0000053715;41;M;29/01/00;00/01/00;Commercial;Van;Rural;0; 0 
KDF0000053716;71;F;19/03/00;00/01/00;Private;Minivan;Urban;2; 478.000 
KDF0000053717;69;M;06/12/00;00/01/00;Commercial;Pickup;Rural;0; 0 
SDF0000053718;80;M;22/09/00;00/01/00;Commercial;Van;Urban;1; 120.000 
TDF0000053719;37;F;05/01/00;00/01/00;Commercial;Minivan;Urban;0; 0 
KDF0000053720;46;M;06/11/00;00/01/00;Private;Sports Car;Rural;0; 0 
KDF0000053721;18;F;09/09/00;00/01/00;Private;Sports Car;Urban;4; 545.000 
GDF0000053722;57;M;23/07/00;00/01/00;Commercial;Pickup;Rural;0; 0 
SDF0000053723;77;F;16/12/00;00/01/00;Private;Pickup;Rural;0; 0 
TDF0000053724;42;F;09/10/00;00/01/00;Private;SUV;Rural;0; 0 
GDF0000053725;63;M;13/09/00;00/01/00;Commercial;Truck;Urban;2; 359.000 
GDF0000053726;66;F;23/08/00;00/01/00;Private;SUV;Urban;3; 416.000 
SDF0000053727;20;F;20/01/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000053728;72;F;17/12/00;00/01/00;Private;Sports Car;Urban;0; 0 
GDF0000053729;25;M;18/07/00;00/01/00;Private;SUV;Urban;3; 99.000 
ADF0000053730;33;F;21/08/00;00/01/00;Private;Sports Car;Urban;1; 645.000 
KDF0000053731;60;M;17/08/00;00/01/00;Commercial;Pickup;Urban;0; 0 
SDF0000053732;21;F;15/04/00;00/01/00;Private;SUV;Rural;0; 0 
SDF0000053733;66;M;28/01/00;00/01/00;Commercial;Van;Urban;2; 43.000 
GDF0000053734;41;F;02/03/00;00/01/00;Private;Minivan;Urban;1; 230.000 
SDF0000053735;67;F;12/11/00;00/01/00;Commercial;SUV;Rural;0; 0 
GDF0000053736;53;F;21/05/00;00/01/00;Private;SUV;Urban;0; 0 
SDF0000053737;76;F;23/01/00;00/01/00;Private;SUV;Urban;3; 398.000 
TDF0000053738;27;M;19/12/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000053739;18;F;03/07/00;00/01/00;Commercial;SUV;Urban;0; 0 
ADF0000053740;64;F;30/05/00;00/01/00;Commercial;Truck;Urban;3; 610.000 
TDF0000053741;34;M;17/06/00;00/01/00;Commercial;Minivan;Urban;2; 715.000 
TDF0000053742;22;M;28/09/00;00/01/00;Commercial;Van;Urban;0; 0 
SDF0000053743;44;M;04/07/00;00/01/00;Commercial;Truck;Urban;1; 18.000 
ADF0000053744;48;M;27/05/00;00/01/00;Commercial;Truck;Urban;1; 354.000 
SDF0000053745;57;M;28/06/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000053746;55;F;26/07/00;00/01/00;Private;Minivan;Urban;1; 526.000 
ADF0000053747;59;F;23/10/00;00/01/00;Private;Van;Urban;2; 458.000 
GDF0000053748;45;F;24/09/00;00/01/00;Commercial;Sports Car;Urban;2; 449.000 
ADF0000053749;44;M;14/09/00;00/01/00;Private;Sports Car;Urban;3; 400.000 
SDF0000053750;47;F;09/05/00;00/01/00;Private;Minivan;Rural;0; 0 
SDF0000053751;29;M;30/10/00;00/01/00;Private;SUV;Rural;0; 0 
TDF0000053752;26;F;14/11/00;00/01/00;Commercial;Minivan;Rural;0; 0 
ADF0000053753;18;M;30/01/00;00/01/00;Private;SUV;Rural;0; 0 
GDF0000053754;59;F;28/08/00;00/01/00;Commercial;Pickup;Urban;0; 0 
GDF0000053755;67;M;27/04/00;00/01/00;Private;Van;Urban;0; 0 
ADF0000053756;79;M;02/03/00;00/01/00;Private;Pickup;Urban;2; 194.000 
TDF0000053757;76;M;02/05/00;00/01/00;Private;Sports Car;Rural;1; 710.000 
KDF0000053758;20;F;09/01/00;00/01/00;Private;Pickup;Urban;3; 368.000 
ADF0000053759;43;M;24/08/00;00/01/00;Private;Minivan;Urban;2; 58.000 
KDF0000053760;67;F;14/11/00;00/01/00;Commercial;Van;Urban;4; 153.000 
TDF0000053761;40;F;19/12/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000053762;30;M;22/09/00;00/01/00;Private;SUV;Urban;1; 628.000 
GDF0000053763;19;M;05/09/00;00/01/00;Commercial;Minivan;Urban;2; 251.000 
KDF0000053764;73;F;08/07/00;00/01/00;Commercial;SUV;Urban;2; 525.000 
TDF0000053765;69;F;30/07/00;00/01/00;Private;Minivan;Urban;3; 655.000 
KDF0000053766;18;M;31/12/00;00/01/00;Commercial;Truck;Urban;2; 531.000 
KDF0000053767;77;M;24/03/00;00/01/00;Private;Pickup;Urban;0; 0 
TDF0000053768;25;F;26/10/00;00/01/00;Commercial;SUV;Urban;0; 0 
KDF0000053769;38;M;07/07/00;00/01/00;Private;Sports Car;Rural;1; 81.000 
SDF0000053770;72;M;18/03/00;00/01/00;Commercial;Minivan;Rural;0; 0 
TDF0000053771;77;M;25/07/00;00/01/00;Private;Minivan;Urban;1; 126.000 
TDF0000053772;45;M;17/01/00;00/01/00;Commercial;Pickup;Urban;3; 303.000 
SDF0000053773;26;F;09/02/00;00/01/00;Private;SUV;Urban;2; 493.000 
GDF0000053774;31;F;27/03/00;00/01/00;Private;Sports Car;Urban;0; 0 
ADF0000053775;33;M;10/05/00;00/01/00;Commercial;Truck;Urban;0; 0 
ADF0000053776;64;F;10/07/00;00/01/00;Private;Sports Car;Urban;0; 0 
TDF0000053777;32;M;12/06/00;00/01/00;Private;Minivan;Urban;2; 338.000 
ADF0000053778;64;F;09/12/00;00/01/00;Private;SUV;Urban;2; 533.000 
TDF0000053779;56;M;26/02/00;00/01/00;Private;Pickup;Urban;0; 0 
GDF0000053780;46;F;13/01/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000053781;47;F;24/01/00;00/01/00;Commercial;Van;Urban;4; 703.000 
KDF0000053782;51;F;23/09/00;00/01/00;Private;Sports Car;Urban;3; 432.000 
GDF0000053783;35;M;13/07/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000053784;19;M;29/12/00;00/01/00;Commercial;Truck;Rural;0; 0 
KDF0000053785;48;F;10/11/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000053786;42;F;23/02/00;00/01/00;Commercial;Pickup;Urban;2; 670.000 
KDF0000053787;25;M;11/02/00;00/01/00;Private;SUV;Urban;0; 0 
SDF0000053788;70;M;04/02/00;00/01/00;Private;Minivan;Urban;2; 57.000 
KDF0000053789;30;M;04/01/00;00/01/00;Commercial;Truck;Urban;0; 0 
ADF0000053790;38;F;10/06/00;00/01/00;Private;Minivan;Urban;3; 107.000 
KDF0000053791;22;M;12/02/00;00/01/00;Commercial;SUV;Urban;0; 0 
TDF0000053792;24;M;29/12/00;00/01/00;Private;Minivan;Urban;0; 0 
KDF0000053793;22;M;04/11/00;00/01/00;Commercial;Truck;Urban;2; 562.000 
ADF0000053794;22;M;02/11/00;00/01/00;Commercial;Truck;Urban;1; 150.000 
ADF0000053795;69;M;29/10/00;00/01/00;Private;SUV;Urban;0; 0 
KDF0000053796;74;M;12/10/00;00/01/00;Commercial;Truck;Urban;2; 109.000 
ADF0000053797;42;M;23/02/00;00/01/00;Private;SUV;Rural;0; 0 
GDF0000053798;54;M;12/05/00;00/01/00;Commercial;Minivan;Urban;2; 500.000 
ADF0000053799;20;M;08/11/00;00/01/00;Private;SUV;Urban;1; 504.000 
TDF0000053800;70;F;04/03/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000053801;63;F;23/03/00;00/01/00;Private;Minivan;Rural;0; 0 
KDF0000053802;72;M;31/01/00;00/01/00;Commercial;Pickup;Urban;1; 206.000 
ADF0000053803;22;M;02/09/00;00/01/00;Private;Pickup;Rural;0; 0 
ADF0000053804;70;F;25/11/00;00/01/00;Commercial;SUV;Rural;0; 0 
TDF0000053805;35;F;07/03/00;00/01/00;Commercial;Pickup;Urban;3; 543.000 
TDF0000053806;69;F;11/04/00;00/01/00;Commercial;Pickup;Urban;4; 671.000 
TDF0000053807;39;M;22/06/00;00/01/00;Commercial;Minivan;Urban;3; 594.000 
KDF0000053808;71;M;24/11/00;00/01/00;Private;Minivan;Urban;1; 427.000 
GDF0000053809;25;M;30/04/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000053810;72;F;29/01/00;00/01/00;Commercial;SUV;Urban;1; 453.000 
ADF0000053811;46;M;18/06/00;00/01/00;Private;Sports Car;Urban;0; 0 
ADF0000053812;38;M;24/10/00;00/01/00;Commercial;Pickup;Rural;0; 0 
ADF0000053813;72;F;21/06/00;00/01/00;Private;SUV;Urban;3; 242.000 
GDF0000053814;43;F;13/09/00;00/01/00;Commercial;Truck;Urban;4; 291.000 
TDF0000053815;73;M;04/05/00;00/01/00;Private;Sports Car;Urban;0; 0 
GDF0000053816;22;F;12/09/00;00/01/00;Private;Minivan;Rural;0; 0 
KDF0000053817;37;M;24/06/00;00/01/00;Commercial;SUV;Urban;0; 0 
ADF0000053818;25;F;01/09/00;00/01/00;Private;Sports Car;Rural;0; 0 
TDF0000053819;22;M;21/10/00;00/01/00;Private;SUV;Urban;0; 0 
TDF0000053820;47;F;03/07/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000053821;20;M;28/07/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000053822;20;M;13/09/00;00/01/00;Private;SUV;Urban;1; 567.000 
TDF0000053823;25;M;15/11/00;00/01/00;Commercial;Pickup;Urban;0; 0 
KDF0000053824;23;F;12/08/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000053825;26;M;25/05/00;00/01/00;Private;SUV;Urban;0; 0 
SDF0000053826;52;F;01/06/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000053827;49;F;28/08/00;00/01/00;Private;Van;Urban;3; 184.000 
GDF0000053828;49;M;24/07/00;00/01/00;Private;Van;Urban;3; 567.000 
ADF0000053829;18;M;27/09/00;00/01/00;Private;SUV;Rural;0; 0 
SDF0000053830;70;M;15/12/00;00/01/00;Private;Minivan;Urban;2; 333.000 
SDF0000053831;74;M;29/09/00;00/01/00;Private;SUV;Rural;0; 0 
SDF0000053832;38;F;13/03/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000053833;49;M;04/07/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000053834;46;F;03/03/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000053835;18;M;29/01/00;00/01/00;Private;Van;Urban;1; 488.000 
TDF0000053836;69;M;22/04/00;00/01/00;Private;Minivan;Urban;2; 413.000 
GDF0000053837;50;F;29/12/00;00/01/00;Private;Pickup;Rural;0; 0 
TDF0000053838;64;M;15/05/00;00/01/00;Private;SUV;Urban;0; 0 
TDF0000053839;76;M;20/07/00;00/01/00;Private;Sports Car;Urban;1; 227.000 
KDF0000053840;45;F;07/10/00;00/01/00;Commercial;Sports Car;Rural;0; 0 
GDF0000053841;36;F;22/11/00;00/01/00;Private;SUV;Urban;4; 258.000 
SDF0000053842;19;M;13/08/00;00/01/00;Private;SUV;Urban;2; 514.000 
KDF0000053843;52;M;09/02/00;00/01/00;Commercial;SUV;Urban;0; 0 
TDF0000053844;45;M;21/04/00;00/01/00;Private;Minivan;Urban;3; 260.000 
GDF0000053845;36;M;04/03/00;00/01/00;Private;Minivan;Urban;3; 299.000 
ADF0000053846;22;F;21/07/00;00/01/00;Commercial;Minivan;Urban;1; 313.000 
GDF0000053847;23;M;27/09/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000053848;79;M;24/10/00;00/01/00;Private;Sports Car;Urban;0; 0 
SDF0000053849;59;M;11/08/00;00/01/00;Commercial;Pickup;Urban;0; 0 
SDF0000053850;59;M;27/11/00;00/01/00;Commercial;SUV;Rural;3; 579.000 
SDF0000053851;62;F;09/12/00;00/01/00;Commercial;Van;Urban;3; 379.000 
GDF0000053852;49;F;11/05/00;00/01/00;Private;SUV;Urban;0; 0 
GDF0000053853;76;F;28/09/00;00/01/00;Commercial;Sports Car;Urban;2; 600.000 
SDF0000053854;76;F;19/04/00;00/01/00;Commercial;Minivan;Urban;2; 168.000 
KDF0000053855;47;M;27/07/00;00/01/00;Private;Sports Car;Urban;0; 0 
ADF0000053856;24;M;21/10/00;00/01/00;Commercial;Minivan;Urban;0; 0 
GDF0000053857;43;M;19/02/00;00/01/00;Commercial;Van;Urban;0; 0 
TDF0000053858;44;M;12/04/00;00/01/00;Private;Sports Car;Urban;3; 692.000 
GDF0000053859;40;M;13/06/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000053860;29;F;06/03/00;00/01/00;Commercial;Truck;Urban;4; 226.000 
SDF0000053861;43;F;13/07/00;00/01/00;Private;Sports Car;Urban;0; 0 
TDF0000053862;45;M;01/12/00;00/01/00;Commercial;SUV;Rural;0; 0 
TDF0000053863;53;M;05/09/00;00/01/00;Commercial;Truck;Rural;0; 0 
SDF0000053864;74;F;28/02/00;00/01/00;Private;SUV;Rural;0; 0 
TDF0000053865;64;M;26/04/00;00/01/00;Commercial;Van;Urban;0; 0 
SDF0000053866;80;M;04/01/00;00/01/00;Commercial;Minivan;Rural;0; 0 
ADF0000053867;21;F;13/06/00;00/01/00;Private;Minivan;Urban;2; 153.000 
KDF0000053868;42;F;22/04/00;00/01/00;Private;Minivan;Urban;1; 63.000 
SDF0000053869;62;M;28/12/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000053870;37;M;08/12/00;00/01/00;Commercial;Truck;Urban;0; 0 
TDF0000053871;39;M;16/07/00;00/01/00;Commercial;Truck;Rural;0; 0 
GDF0000053872;68;M;24/11/00;00/01/00;Private;Sports Car;Urban;0; 0 
KDF0000053873;80;M;23/09/00;00/01/00;Private;Minivan;Urban;0; 0 
KDF0000053874;75;M;04/11/00;00/01/00;Private;Pickup;Urban;3; 69.000 
GDF0000053875;27;M;27/05/00;00/01/00;Commercial;Van;Urban;0; 0 
SDF0000053876;20;M;05/02/00;00/01/00;Commercial;Sports Car;Urban;0; 0 
TDF0000053877;38;F;08/03/00;00/01/00;Private;Minivan;Rural;0; 0 
SDF0000053878;77;M;16/03/00;00/01/00;Private;Pickup;Urban;3; 340.000 
KDF0000053879;40;M;03/09/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000053880;25;F;28/07/00;00/01/00;Private;Minivan;Urban;1; 547.000 
TDF0000053881;26;M;06/09/00;00/01/00;Commercial;SUV;Urban;0; 0 
ADF0000053882;24;M;04/11/00;00/01/00;Private;SUV;Urban;3; 463.000 
KDF0000053883;44;F;22/12/00;00/01/00;Commercial;Truck;Urban;0; 0 
TDF0000053884;73;F;08/01/00;00/01/00;Private;Sports Car;Urban;3; 451.000 
ADF0000053885;62;M;06/08/00;00/01/00;Private;Sports Car;Rural;0; 0 
ADF0000053886;29;F;12/03/00;00/01/00;Private;Van;Rural;0; 0 
ADF0000053887;51;M;02/12/00;00/01/00;Commercial;Minivan;Rural;0; 0 
TDF0000053888;53;M;09/02/00;00/01/00;Private;SUV;Urban;2; 614.000 
SDF0000053889;65;M;29/01/00;00/01/00;Private;Van;Urban;4; 669.000 
GDF0000053890;34;F;10/05/00;00/01/00;Commercial;Pickup;Urban;1; 35.000 
SDF0000053891;39;M;08/05/00;00/01/00;Private;SUV;Urban;3; 243.000 
KDF0000053892;62;F;21/03/00;00/01/00;Private;Minivan;Urban;2; 110.000 
GDF0000053893;23;M;30/12/00;00/01/00;Private;SUV;Rural;0; 0 
TDF0000053894;22;M;09/05/00;00/01/00;Private;Sports Car;Rural;0; 0 
ADF0000053895;76;F;06/10/00;00/01/00;Private;Minivan;Urban;1; 362.000 
GDF0000053896;35;F;27/09/00;00/01/00;Private;SUV;Urban;6; 713.000 
TDF0000053897;23;F;16/05/00;00/01/00;Private;SUV;Rural;0; 0 
SDF0000053898;36;M;23/10/00;00/01/00;Private;Minivan;Urban;2; 178.000 
KDF0000053899;23;M;13/04/00;00/01/00;Commercial;Truck;Urban;2; 292.000 
TDF0000053900;43;M;13/05/00;00/01/00;Private;Sports Car;Rural;0; 0 
ADF0000053901;32;M;23/05/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000053902;31;M;26/01/00;00/01/00;Private;SUV;Urban;0; 0 
TDF0000053903;51;M;23/01/00;00/01/00;Private;Sports Car;Urban;0; 0 
TDF0000053904;64;F;10/05/00;00/01/00;Private;Minivan;Rural;0; 0 
TDF0000053905;32;M;07/12/00;00/01/00;Commercial;Pickup;Urban;0; 0 
ADF0000053906;69;F;21/01/00;00/01/00;Private;Sports Car;Urban;0; 0 
ADF0000053907;29;M;28/08/00;00/01/00;Commercial;Minivan;Urban;3; 462.000 
SDF0000053908;45;M;12/10/00;00/01/00;Private;Minivan;Rural;0; 0 
GDF0000053909;58;F;25/09/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000053910;19;F;18/06/00;00/01/00;Private;SUV;Urban;0; 0 
SDF0000053911;18;M;06/12/00;00/01/00;Private;Pickup;Urban;1; 184.000 
SDF0000053912;46;F;02/11/00;00/01/00;Private;SUV;Urban;1; 401.000 
GDF0000053913;44;M;05/01/00;00/01/00;Commercial;Van;Urban;1; 402.000 
GDF0000053914;21;M;16/10/00;00/01/00;Private;Sports Car;Rural;0; 0 
GDF0000053915;74;M;04/07/00;00/01/00;Commercial;Van;Urban;1; 586.000 
TDF0000053916;35;F;11/09/00;00/01/00;Private;SUV;Urban;0; 0 
KDF0000053917;77;M;15/12/00;00/01/00;Private;Pickup;Urban;1; 510.000 
KDF0000053918;45;M;01/07/00;00/01/00;Commercial;Truck;Urban;2; 587.000 
SDF0000053919;63;M;07/09/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000053920;33;F;29/02/00;00/01/00;Commercial;SUV;Rural;0; 0 
GDF0000053921;59;M;21/11/00;00/01/00;Commercial;Minivan;Urban;3; 127.000 
GDF0000053922;55;M;08/03/00;00/01/00;Private;Sports Car;Urban;1; 302.000 
ADF0000053923;26;M;22/03/00;00/01/00;Private;SUV;Urban;0; 0 
KDF0000053924;28;M;07/09/00;00/01/00;Commercial;Pickup;Rural;0; 0 
GDF0000053925;75;M;21/09/00;00/01/00;Commercial;Pickup;Urban;0; 0 
KDF0000053926;63;M;10/08/00;00/01/00;Commercial;Truck;Rural;1; 377.000 
KDF0000053927;21;M;13/08/00;00/01/00;Commercial;Pickup;Urban;0; 0 
ADF0000053928;79;F;08/05/00;00/01/00;Commercial;Minivan;Rural;0; 0 
TDF0000053929;33;F;28/10/00;00/01/00;Commercial;Pickup;Urban;3; 463.000 
SDF0000053930;68;F;24/07/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000053931;66;M;08/02/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000053932;53;M;14/10/00;00/01/00;Commercial;SUV;Urban;1; 701.000 
TDF0000053933;68;F;22/07/00;00/01/00;Private;Pickup;Urban;6; 631.000 
TDF0000053934;18;M;02/10/00;00/01/00;Commercial;Pickup;Urban;0; 0 
SDF0000053935;29;M;23/01/00;00/01/00;Private;SUV;Urban;2; 43.000 
KDF0000053936;66;M;27/10/00;00/01/00;Private;Minivan;Rural;0; 0 
GDF0000053937;77;F;27/09/00;00/01/00;Private;Sports Car;Urban;1; 177.000 
TDF0000053938;57;F;10/03/00;00/01/00;Private;Sports Car;Rural;0; 0 
ADF0000053939;25;M;06/10/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000053940;30;F;17/04/00;00/01/00;Commercial;Truck;Urban;2; 496.000 
TDF0000053941;29;F;20/09/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000053942;65;M;04/11/00;00/01/00;Commercial;Pickup;Urban;0; 0 
